company all Details
"['U72501TN2018PTC122383', 'SUBI SOFTWARE AND MOBILE APPS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2011PTC082693', 'NINE FACE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137260', 'CODERMANA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2020PTC137652', 'NCOMPASS TECHSTUDIO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141479', 'TEENOFES TECH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC122340', 'ALUBO NETZWERKS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72500TN2019PTC131243', 'XYZEE AXIS CREATIVE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2014PTC097715', 'VINVELI EA SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC104005', 'SUJAL SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143354', 'KSHEER TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC140889', 'SPPS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC058160', 'PHIAURA SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110708', 'TANGENTWORKS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145693', 'ANNAMA TECHSOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC150207', 'PROFLO BUSINESS INTELLIGENCE SOLUTION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC138437', 'INTARM TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC116790', 'ZILRA SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC120752', 'IBAY SOFTWARE SYSTEMS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC148445', 'VIBHATHI LABS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC100639', 'HISABING ERP SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156014', 'AIROBO INFINITY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125142', 'LOCKSTERN SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102683', 'IMATE SOLUTIONS SOFTWARE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC101527', 'BISMI IT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2000PTC070956', 'NISHTHA TECHNOLOGIES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC140554', 'TPS INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC088309', 'INDIXSHOP INTERNET PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143376', 'GNXTACE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139024', 'DIGICOGNIT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136602', 'SCRYPTOR TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128665', 'INNOVASIV TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132090', 'QEAGLE ASSURANCE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC134307', 'BAASIT INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72200TN2016PTC111566', 'WUNDER GRAPHICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102809', 'FOLKS MEDIASOFT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC112681', 'AIANR TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC136414', 'CYBERTHREAT XPERT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC118157', 'SWASTINNO SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156860', 'KALAIGAL NAAM ARTS AND CRAFTS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC146439', 'HUNTCH TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC086685', 'CENTREPOINT SOFT TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2007PTC063237', 'SATHYAVEDU RESERVE INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC101500', 'FINSIGMA INCLUSIVE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141671', 'QUEBEQ TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC127024', 'ZHAHZ TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC119066', 'NIPPON INFOTECH ENTERPRISES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC155288', 'HRM INFO SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72500TN2021PTC144797', 'MYSUNGRASS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2008PTC069287', 'MERCURYMINDS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC044184', 'PERI SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC112602', 'INTERWINN SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2012PTC086284', 'KHEMEIA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2011PTC079383', 'QUICKWORKZ INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC116836', 'AELOS IT SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135836', 'CLOUDPATHS SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2019PTC132750', 'ENHANCED EXPERIENCE DESIGNS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72500TN2020PTC134927', 'AZSQUARE BUSINESS SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC044357', 'ELMAQ SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143316', 'PAPPAYA LITE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN1999PTC042479', 'RAMPRO COMPUTERS AND MANAGEMENT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC155651', 'MEDRAM TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2002PTC049007', 'CAPRI IT ENABLED SERVICE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124462', 'ATION THYNKK INTERNET PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72200TN2022PTC153826', 'VEZA VIITOR PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2018PTC125139', 'HADDOWS INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2001PTC046979', 'NET VISION CYBERTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2005PTC056290', 'REGENCY BUSINESS CONSULTING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC044345', 'SIBRE SYSTEMS & SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2017PTC117983', 'IRISSTAR TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1997PTC038761', 'GL COMPUTER SCHOOL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1994PTC027831', 'T.R.R. SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2007PTC064276', 'RT SUPER TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC098631', 'BHASH SOFTWARE LABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2019PTC132693', 'WAREGEN SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142283', 'ANOROC SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2002PTC048339', 'ELLAAR INFOTEK SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2021PTC148718', 'I3 MATRIX PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC045087', 'ADAMS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097468', 'VAIBHAV TELEREHABILITATION SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC133366', 'MEGARA ROBOTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2002PTC049097', 'ENHANCED CUSTOMER CARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135633', 'CYGNUSA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2022PTC157658', 'DYNIK INFO SYS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135978', 'SLASHDIV TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097594', 'ASAHI TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139160', 'PEPUL TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2005PTC056340', 'AASHWIN COMPUTERS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142737', 'TRILOGIC COMPUTERS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2003PTC052002', 'MAVISH TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC116044', 'DATAZOIC MACHINES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC122312', 'IMPRINTZ INVECTORY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC099294', 'SEQNC SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141173', 'IBHAN ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2019PTC131519', 'STUFFS MART PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC126091', 'AKRK TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC150313', 'CODAINFONY AI SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72500TN2021PTC148370', 'NCRYPTA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC093823', 'ITEKNIQS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC098309', 'SENPRO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC134920', 'DATALLIGENCE-AI PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC058205', 'GROWTH VENTURES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2014PTC096188', 'ASARERI TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129030', 'ELLORA SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2011PTC081666', 'STAR SYSTEMS ( INDIA ) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC135423', 'MED ANALYTICS AND TRANSITION HEALTH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132745', 'ALXLAW PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143588', 'COVER ORDER INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72909TN2019PTC130104', 'BATTLEX GAMES AND TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2004PTC054581', 'NAHAR SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2018PTC125113', 'CLOUDSYX TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC090073', 'ALLTECHZ SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102062', 'HADDOWS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC120785', 'SUBRA SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC089574', 'SKYNAPSE BUSINESS TECHNOLOGY INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143247', 'HERMES FIN SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2000PTC046316', 'DATACRAFT INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC127831', 'AASTRAZEN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC147995', 'DLIGHT TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC094681', 'BRADMAN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2000PTC045961', 'ICECONFLUENCE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149816', 'TAZEIT ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129436', 'ACCELERATED DEVELOPMENT MACHINES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC056959', 'E-LEARN MEDIA PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2014PTC097221', 'A-STAR TRAINING & CONSULTANCY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC101079', 'MOPHA APPS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143785', 'STRUENT SEMICONDUCTORS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2018PTC120669', 'GESTALTI PEBO SOFT TECH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141984', 'PSHAH SOCIAL MEDIA CONSULTANTS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125433', 'IMAGINE SIMULATION TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2008PTC067042', 'SURGE FORTH TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC121231', 'LOKAS AWS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC141432', 'AMCS RESEARCH AND DEVELOPMENT PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131237', 'RISCSHIELD TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC102364', 'KILUVAI TECH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149701', 'AWNSOLUTION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124654', 'JAYVISH TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC137901', 'VIEWZEN LABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC144313', 'COVER ORDER SERVICES AND TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72400TN2011PTC081138', 'ORISENC TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2005PTC055349', 'ESCROWTECH INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC091796', 'BLUEBASE SOFTWARE SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124483', 'RPM VFX STUDIOS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC126300', 'JAK BROADBAND PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC118828', 'TESTLEAF SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2001PTC046806', 'NETCARE COMPUTERS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2011PTC079103', 'SUPERIOR INNOVATIVE TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC140190', 'JSPB TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC083914', 'EXCEL PRODIGY TRAINING & CONSULTANCY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC097347', 'GOFAR CORPORATE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2009PTC072244', 'AKTIS WEB SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC088833', 'VALZEN SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128836', 'WRITUS INTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2020PTC133738', 'JUSMOTO SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72300TN2021PTC141429', 'NAMICA ANALYTICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2017PTC118818', 'HITECHGENS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC118990', 'VATANIX TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72501TN2020PTC134565', 'LOCKEYS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC138128', 'SHRI BALAJI PIXEL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72501TN2020PTC138341', 'HAWKSHAW DEVELOPERS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC096042', 'AMSYS SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142845', 'BILLWIRE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139006', 'CENTAUR BILLING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72501TN2019PTC128349', 'LISTER VENTURES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC120766', 'MARJEWEL INTERNATIONAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC112678', 'BUSINESS SIMPLIFIED TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110276', 'INSIGHT SOFTWARE (INDIA) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC147129', 'KACHYNG FINTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2014PTC098499', 'FONEALLY TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1998PTC041242', 'CADD CENTRE TRAINING SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC129190', 'CODE FLAKES STUDIO PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2020PTC134618', 'CHAMAKA INFOTECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2014PTC096661', 'GUIDANZ TECHNOLOGY SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC128156', 'PIQUANT CONSULTANCY SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2006PTC059782', 'GVS INFOTEC PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC132631', 'PLANYTICS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC145492', 'IPROMPT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156089', 'ORCOLLATE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156390', 'R-ME TECH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72100TN2016PTC110091', 'KS SMART SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156564', 'AVENTURINE SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156656', 'CRYPTWARE VENTURES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC154549', 'RIZATA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC150122', 'NAME & FAME DIGITAL MARKETING PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72900TN2021PTC144076', 'GRAPHORY INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC149200', 'BLOOMSOURCE INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC096750', 'NEEDLEPI TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2015PTC103345', 'SKALENOW TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC126439', 'KEFFSOFT SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1999PTC043454', 'BANDI INFORMATICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC134460', 'NAVOTAR SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC124075', 'COSBOG INNOVATION PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC114492', 'BIZALOM SOFTWARE PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2014PTC094764', 'CONCREON MEDIA TECH SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2000PTC046181', 'RJP INFOTEK PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC104281', 'MINFINTECH SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131795', 'SHRIRAM GI HOLDINGS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC134151', 'LE RADAR PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC114814', 'COLTAN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC131249', 'TECHTINIUM TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139085', 'GRACEFUL TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC123302', 'WASAL SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN1995PTC031143', 'QUADSEL SYSTEMS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2023PTC158018', 'ZYEN HEALTH INFORMATICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC143287', 'HAODA PAYMENT SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157068', 'COACHVERSITY1MIN NETWORKING PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157189', 'ASCENDO.AI INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157281', 'MICROSAPIENS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC153788', 'GENEXT BUSINESS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2022PTC153903', '3RG3 ERP GLOBAL PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2011PTC083320', 'EZEE TECH PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC156220', 'AXIA SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125206', 'WISE WIZARD PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2010PTC078071', 'BILLION INFO PRIVATE LIMITED', 'Chennai', 'Active']"
[]
"['U72300TN2010PTC076533', 'SAF IMAGING AND SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC090192', 'AXLERATE (INDIA) PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC126838', 'MERAS MOTORS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72300TN2006PTC059233', 'NAETHRA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2016PTC113041', 'VENBA INFORMATION TECHNOLOGY PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139031', 'MARINA365 CONSULTING SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC087034', 'SMARTMEGH SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC110158', 'CARE DATA INFOMATICS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2017PTC116043', 'BDIPLUS LAB PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2011PTC081476', 'CLAY SOFTWARE LABS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2021PTC142966', 'CHRISTRONICS SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2018PTC122626', 'SYBEL MICRO SOLUTIONS INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC121451', 'TEKCLAN SOFTWARE SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2013PTC093754', 'LE NISSI TOURS & TRAVELS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2009PTC096017', 'ENCORE I.T. SERVICES SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2012PTC086642', 'TAMS TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN1998PTC151554', 'SEEC TECHNOLOGIES ASIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC138999', 'DSP LAB PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2018PTC125188', 'YOURS EFFICIENTLY CONSULTING & TECHNOLOGY SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC153964', 'UTTIMO TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2003PTC050598', 'E-LOGISTICS SERVICES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2007PTC065652', 'VICAPRI SERVICES INDIA PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2022PTC157499', 'JATIN NETWORK SOLUTIONS PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2019PTC127477', 'KNOCKBRAIN TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2016PTC111337', 'ATOIT TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72200TN2022PTC150197', 'VENDRA TECHNOLOGIES PRIVATE LIMITED', 'Chennai', 'Active']"
"['U72900TN2020PTC139857', 'ORCA LEARNING PRIVATE LIMITED', 'Chennai', 'Active']"
